Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
0,0,0.523493764,131.6968,0.9015,54.0,1.82,38110.61,23.5,3.791,2.455
0,1,27.765596,132.0878,19.49,147.6,1.2,31.66,14.2,4.476,0.999
1,0,21.1579573,150.5824,4.706,215.9,1.63,51.22,10.2,4.476,1.012
1,0,111.149082,193.6316,2.911,394.2,1.87,4.16,5.9,4.511,0.948
1,0,37.959659,145.234,2.793,287.9,1.41,12.93,6.9,4.558,0.827
1,0,232.040326,262.2531,12.235,290.8,2.05,2.71,15.2,4.3,1.156
1,0,5.34264143,134.38122,2.453,691.3,1.72,96.47,19.9,4.63,0.67
1,0,11.8496351,140.3663,3.319,183.8,1.31,97.71,9.6,4.508,0.929
0,0,0.733726452,132.02005,2.309,114.6,0.86,2891.64,13.8,4.578,0.797
0,1,1.17033848,132.4153,11.56,17.3,0.98,27090.0,13.4,3.997,2.314
0,0,2.00383703,132.8086,3.473,42.3,0.67,1256.78,10.5,4.439,1.028
0,1,0.566809491,131.79695,3.156,69.5,0.55,1790.3,21.0,4.611,0.654
0,0,1.51264208,132.025984,1.871,23842.0,36.72,801.0,262.6,4.508,0.811
1,0,6.933574,134.558,2.43,276.7,1.3,111.53,8.0,4.584,0.793
0,0,0.691823991,131.57,5.965,165.9,1.23,2938.32,18.0,4.404,0.962
1,0,3.773744,131.8309,15.2,85.2,2.44,3791.11,5.7,3.965,2.069
0,1,7.2949175,136.0798,41.04,182.8,11.67,79.99,18.9,4.614,0.731
0,0,0.905677864,132.197687,2.2432,3670.4,325.51,60020.95,107.4,3.002,7.553
1,0,1.608363345,131.58432,2.1988,96134.0,19.36,390.1,312.3,4.668,0.589
1,0,103.4269873,220.22869,5.03,950.1,3.16,7.08,17.8,4.454,1.024
0,1,0.792023257,131.92896,3.2604,176.6,0.81,678.05,49.6,4.632,0.625
0,1,0.866344816,132.06358,1.9188,233.6,6.85,38575.44,46.5,3.055,4.527
0,0,17.51191534,134.39065,5.678,728.8,52.64,6014.16,41.0,1.786,20.888
1,0,64.1983721,147.98378,0.934,248.2,1.74,15.49,6.8,4.329,1.077
0,0,3.044771557,132.436907,11.0593,487820.0,231.93,14849.39,3684.9,3.747,3.163
0,0,2.131225773,133.29978,5.4932,2337.1,35.68,1382.47,215.6,4.38,1.028
0,0,15.926990634,144.4526221,11.5142,394230.0,93.94,24.16,3458.3,4.615,0.65
0,0,10.476258265,136.5282906,7.77203,120210.0,54.13,318.44,8251.5,4.097,1.536
0,0,4.694218481,133.780334,4.53365,175470.0,35.81,189.23,739.8,4.575,0.787
0,0,2.179924994,132.1293516,4.87581,253150.0,60.99,1040.63,4541.1,4.487,0.966
0,1,231.364508,299.729,4.747,1488.0,2.45,0.4,9.2,4.673,0.604
1,0,211.330867,244.953,4.66,531.0,2.09,1.92,7.5,4.519,0.911
0,0,2.6228301,131.8572135,7.29719,409710.0,70.62,917.98,5312.7,4.472,0.988
0,1,399.49671,368.4202,5.351,139.3,1.39,1.59,6.9,4.321,1.177
1,0,418.04355,194.7139,10.777,481.6,13.73,10.83,10.8,3.184,5.469
0,1,117.684591,157.4182,2.219,134.6,1.52,10.46,5.3,4.248,1.279
1,0,42.294739,133.8808,34.63,254.2,140.14,324.71,25.2,3.02,7.849
1,0,17.3695112,136.6159,4.012,314.0,1.45,28.35,8.6,4.508,0.834
0,0,3.454241684,131.711253,4.69505,88195.0,75.11,3867.02,6581.3,3.822,2.433
0,1,0.566790294,131.83481,3.641,64.0,0.89,8244.38,22.6,4.358,1.093
0,0,7.11879848,137.1575204,4.11282,107660.0,41.17,106.52,1483.2,4.601,0.754
0,0,14.665759784,139.5741023,3.65814,336980.0,67.17,60.89,1143.6,4.369,1.002
0,1,0.566801906,131.79673,1.626,89.7,0.55,774.11,27.0,4.662,0.583
1,0,0.576732089,132.07378,1.856,35.4,0.43,1316.33,9.1,4.576,0.717
1,0,7.1969168,133.4145,4.525,47.1,1.1,388.54,10.4,4.045,1.575
0,0,0.734426335,131.931739,2.7415,99056.0,51.42,4660.36,429.7,4.471,0.997
0,0,1.75643185,132.0575,2.397,51.6,0.58,821.36,9.6,4.57,0.812
0,0,60.2976774,161.854691,14.2561,315890.0,63.57,12.63,1215.8,4.434,0.977
0,0,2.521245368,132.8563627,4.24027,418380.0,56.59,560.57,1495.4,4.486,0.854
0,0,0.892061734,131.815603,2.24307,75590.0,46.75,2090.54,398.1,4.512,0.855
0,0,73.894163515,159.9005068,9.48995,213900.0,39.18,5.61,3902.3,4.469,0.841
0,0,9.455586047,133.670388,8.42272,115170.0,178.47,3576.17,1876.9,3.488,4.24
1,0,0.602277579,131.5303,2.38,34.6,0.78,12545.82,26.7,4.256,1.228
0,0,1.23516416,131.99301,4.713,64.6,0.92,2861.14,13.0,4.428,1.076
0,0,32.003815635,136.49482,4.31197,17120.0,180.25,201.25,711.4,3.459,4.062
0,1,14.199840087,135.748091,5.98531,214600.0,85.76,159.99,1408.6,4.139,1.414
0,0,3.71186243,132.6486,1.032,53.9,0.95,922.9,7.0,4.299,1.258
0,0,2.17814186,132.02946,1.988,127.7,0.92,447.79,11.2,4.506,0.84
1,0,16.17803,132.326,5.18,449.0,2.25,76.54,6.0,4.413,1.069
0,0,61.42252657,161.2406686,3.76585,337540.0,41.01,2.66,850.4,4.687,0.613
0,1,3.72273683,134.6473,8.552,37.8,0.52,350.89,14.7,4.567,0.819
0,0,1.540399732,131.99296,1.63,57.6,0.58,700.19,14.8,4.518,0.784
0,1,588.10504,289.5538,15.474,326.6,1.77,0.67,11.0,4.457,0.965
0,1,39.5931053,141.0746,2.306,156.6,1.22,21.06,5.7,4.486,0.972
0,1,214.715417,275.49823,34.146,5211.2,71.79,31.0,161.3,3.06,5.826
0,0,1.28619671,131.87462,1.114,137.2,1.27,1740.01,5.9,4.391,0.926
0,0,6.8072842,135.5474,1.9477,14578.0,31.15,421.16,32.9,3.935,1.824
0,1,12.42592247,141.54848,31.5,8707.6,79.21,1353.9,190.8,3.06,6.952
0,0,5.554227226,135.16203,4.77434,142310.0,31.71,176.7,1517.7,4.465,0.843
0,0,31.97280045,261.76713,4.9,2236.4,5.88,36.33,44.8,4.457,1.01
0,1,0.566801506,131.7969,1.738,29.5,0.62,10156.53,19.2,4.358,1.111
0,0,0.948683571,131.88901,1.676,150.9,1.12,1815.32,13.8,4.556,0.852
0,0,3.258249472,134.59656,2.6358,1643.5,79.23,4234.38,202.0,3.859,2.361
0,0,4.608901433,133.9949845,8.73393,378550.0,48.72,242.9,2624.6,4.605,0.755
1,0,1.74336627,132.8574,10.405,451.0,140.49,4006.15,20.8,4.208,1.478
1,0,5.60682001,135.84466,2.714,150.7,1.04,186.43,9.9,4.553,0.853
0,0,2.630090609,132.224741,13.6817,516930.0,83.5,1371.02,1694.6,4.292,1.108
0,0,37.878483588,138.128618,10.5972,222230.0,46.42,15.19,1157.6,4.603,0.758
0,1,1.262742487,132.19792,1.7433,15911.0,134.45,9925.41,60.8,3.621,3.15
0,0,2.751566365,131.562267,5.2403,72609.0,42.98,445.35,180.0,4.497,0.861
0,0,3.693951168,133.61052,2.2534,28290.0,20.88,411.07,173.2,4.534,0.881
0,0,5.579631021,133.5534687,3.38646,118320.0,90.32,356.56,1268.7,4.427,1.022
0,0,26.951237675,150.923211,8.27486,86749.0,146.33,324.38,1451.7,3.748,2.747
0,1,611.09299,134.3101,15.22,270.0,1.53,0.51,12.2,4.508,0.929
0,0,5.462689263,134.26516,3.2605,4184.6,36.25,260.14,82.6,4.479,0.888
0,0,1.039370613,131.62419,1.0713,743.6,12.6,28690.6,182.9,3.615,3.137
0,0,11.567974732,137.3409726,5.96595,416030.0,45.65,36.66,2341.5,4.669,0.648
0,0,7.51509713,138.09408,2.62,187.1,1.23,51.99,10.1,4.63,0.696
0,0,3.50474265,133.319536,8.2852,88625.0,200.24,12355.55,977.2,3.622,3.682
0,0,7.09520543,135.3715105,3.69044,232680.0,50.23,103.28,1959.2,4.592,0.778
1,0,486.77832,529.0865,15.29,370.8,9.3,6.6,10.4,3.295,4.95
0,0,25.9493253,155.024,12.17,354.5,1.04,6.62,13.1,4.758,0.526
0,1,117.844963,229.8693,1.951,1043.0,2.52,2.13,6.6,4.595,0.769
1,0,198.6004,163.566,3.53,300.8,4.6,10.45,9.8,3.641,2.522
0,1,559.28332,228.2959,4.245,1360.0,2.54,0.12,6.7,4.586,0.709
0,1,171.69799,221.34517,2.904,878.0,39.78,140.73,7.7,2.645,13.679
0,1,142.685885,175.9722,3.792,1195.0,2.76,2.43,9.3,4.57,0.799
1,0,12.4970599,140.8987,3.877,180.0,1.44,117.3,10.6,4.445,1.021
0,0,4.08029328,131.7047,2.8343,1128.4,2.92,280.4,43.1,4.536,0.874
1,0,11.83271013,137.5928634,6.152,176.3,1.17,66.51,12.7,4.551,0.859
0,1,297.113395,309.1459,4.529,275.4,5.37,15.89,10.1,3.676,3.206
0,0,4.43529675,134.7488,2.117,181.9,1.15,261.33,9.6,4.511,0.842
0,0,11.02822674,136.96732,8.275,278040.0,75.47,264.14,4680.2,4.199,1.387
0,0,15.32763411,134.92291,6.0662,17749.0,291.01,1108.58,117.0,2.987,6.784
0,0,17.030857558,145.542727,4.24308,77832.0,73.8,115.15,1947.8,4.066,1.423
0,0,1.489442254,132.0042975,5.51392,417900.0,115.45,6938.66,2309.2,4.148,1.62
1,0,21.980467,150.728,4.78,96.0,0.92,36.07,10.1,4.418,0.936
0,0,0.933746709,132.4539,3.435,18.6,0.36,3026.99,14.3,4.535,0.815
0,1,677.35794,234.634,9.698,322.4,7.12,5.35,11.2,3.593,3.523
1,0,3.33930957,134.15098,2.597,91.3,1.2,498.37,10.7,4.434,1.006
0,1,3.87594316,134.84758,2.314,58.6,0.68,323.21,14.2,4.541,0.893
0,0,9.524076544,134.803805,10.4891,198400.0,151.0,882.28,1942.5,3.428,3.371
0,0,4.331392455,134.7274476,3.7278,200400.0,38.82,288.51,1234.3,4.472,0.854
0,1,12.422524,141.875,13.55,33.9,0.86,354.37,6.7,4.281,1.414
0,0,53.220416998,138.5798799,17.7344,72895.0,55.22,43.63,4563.5,3.905,2.057
0,0,1.559360638,132.53955,5.4458,280070.0,94.2,5905.62,419.9,4.193,1.488
0,0,21.142458554,138.3916328,5.17846,73961.0,41.68,48.12,3830.9,4.495,0.945
0,1,0.720589427,131.9829699,4.329,70.0,1.95,56448.93,1.7,4.07,2.211
1,0,3.39401963,134.37164,2.984,98.4,1.03,689.16,10.0,4.431,1.029
1,0,6.63448023,137.0694,3.603,71.2,1.04,453.27,10.3,4.313,1.225
0,0,21.539269242,144.1542761,5.32432,143750.0,53.0,48.89,2642.2,4.487,0.933
1,0,11.7728146,138.78586,4.132,77.1,0.93,90.86,9.9,4.333,1.056
0,1,1.20693963,132.63953,6.881,20.0,0.97,15568.09,24.3,4.041,2.041
0,1,1.013922622,132.414157,1.6393,34957.0,31.98,883.9,79.8,4.618,0.647
0,1,0.691561191,131.6477,5.23,1901.0,5.91,1074.31,3.4,4.669,0.586
0,0,0.676990194,131.8017098,1.69459,20506.0,37.5,3192.15,997.0,4.568,0.816
0,1,533.6593,375.228,12.81,533.5,1.92,0.42,7.8,4.556,0.839
0,0,472.2265706,363.713605,4.8732,156140.0,48.18,0.52,584.6,4.557,0.842
0,1,392.72811,371.411,12.48,499.7,1.85,0.62,12.0,4.558,0.815
1,0,140.884533,243.1411,10.245,158.0,1.52,5.6,16.4,4.306,1.213
0,1,66.247851,162.2694,4.04,666.0,16.67,172.74,8.3,3.109,6.519
1,0,20.5142642,148.7293,3.524,153.2,1.14,30.28,9.0,4.422,0.936
0,0,2.027383251,131.686117,1.5528,3856.2,31.12,791.38,126.1,4.435,0.875
0,0,4.592401261,133.139791,4.96038,87426.0,52.18,1872.74,5784.8,4.138,1.724
0,0,4.768540307,133.8648842,0.9938,347.6,1.84,246.11,4.0,4.432,0.887
1,0,9.13315062,139.9861,2.1557,231.2,1.48,155.42,23.0,4.487,0.964
0,1,10.4032399,138.18443,23.85,1056.2,51.47,350.59,272.8,4.144,1.436
0,1,10.8632531,141.6569,37.68,188.2,19.93,98.04,25.4,4.516,0.914
1,0,8.47484677,138.47733,2.067,217.8,1.35,87.55,9.7,4.587,0.785
0,1,0.503201954,131.78436,0.167,43.0,2.99,37526.28,8.0,3.827,2.306
0,1,593.19521,333.732,25.65,227.3,1.63,0.71,7.1,4.391,1.03
0,0,1.307761491,131.777769,2.22271,13941.0,29.17,671.75,531.5,4.596,0.673
0,1,1.7609276,132.30263,5.189,57.3,1.53,15818.72,26.1,4.156,1.967
0,1,0.592618966,132.09892,0.811,91.4,0.86,4626.58,14.9,4.532,0.887
0,1,0.566796331,131.8335,5.194,114.8,1.5,7979.99,33.3,4.447,1.032
0,1,0.566793614,131.65376,5.723,31.4,21.63,781981.98,79.8,1.549,27.384
0,0,439.1076969,222.7449,26.2259,69792.0,24.7,0.57,884.9,4.567,0.811
0,0,10.81589054,139.7935811,4.73495,45400.0,32.48,328.64,4313.4,4.109,1.508
0,0,0.566799725,131.8211,4.097,46.7,0.77,6460.25,12.5,4.297,1.132
0,0,6.49066214,132.0676273,3.47128,195090.0,33.46,35.28,1680.0,4.684,0.563
0,0,2.991884392,134.175892,7.5583,123880.0,40.11,1154.88,1280.3,4.4,1.094
0,0,0.759755409,131.79602,2.734,70.0,0.91,4773.08,15.9,4.447,1.071
0,0,0.93891532,131.83424,2.134,39.1,1.13,11944.88,8.2,4.074,1.797
0,1,1.140133012,132.34077,9.251,223.2,126.77,86385.22,63.4,3.211,5.97
0,0,1.208524388,131.985195,1.8478,4759.6,26.71,647.48,181.3,4.63,0.701
0,0,5.197420145,132.5674705,6.78534,91307.0,81.49,949.86,4262.1,4.05,1.528
0,1,0.562006231,132.0289,3.496,14.2,0.58,18708.86,12.8,4.17,1.455
0,0,14.313157391,138.2205171,8.90236,21567.0,34.98,404.48,4262.9,3.703,2.379
0,1,0.580724809,131.72956,1.82,64.2,0.75,5418.89,16.9,4.492,0.933
0,1,2.53021,132.0918,21.79,367.9,41.44,1338.82,24.2,4.178,1.296
1,0,23.6223571,146.9643,6.852,57.0,1.07,95.35,11.4,4.149,1.393
1,0,31.827649,134.59995,1.639,520.0,4.98,47.21,16.4,3.838,1.954
0,0,3.49550335,132.0754,3.799,60.9,0.66,322.8,9.6,4.551,0.85
0,0,0.750737313,131.82143,1.712,38.8,0.48,1558.69,13.4,4.602,0.761
1,0,3.226232203,134.41924,0.4022,36.3,1.01,1627.1,9.9,4.203,1.437
1,0,5.29655591,131.8704,3.93,135.4,1.3,421.14,9.3,4.429,1.1
0,0,0.379412331,131.61159,1.561,594.0,1.59,1724.34,20.2,4.62,0.666
0,1,321.00742,301.0957,13.01,307.1,3.7,3.59,11.1,3.771,2.004
0,1,0.75509861,131.962107,2.6423,60334.0,60.74,7285.15,385.4,4.206,1.213
0,0,0.594003994,132.07059,5.557,25.4,1.55,142174.84,51.1,3.793,2.968
0,1,183.836254,149.3728,13.088,1046.2,51.64,124.46,15.7,2.569,11.963
1,0,392.601892,496.9922,3.21,779.0,2.25,0.41,7.8,4.605,0.753
0,1,452.65206,495.317,19.87,175.1,2.41,3.33,17.0,4.075,1.73
0,1,234.66319186,166.0293811,7.627,243.5,1.68,2.73,5.0,4.426,1.076
0,1,351.204993,184.9276,22.414,1257.9,3.57,1.04,21.3,4.435,0.918
1,0,260.446151,235.469,9.314,713.9,25.39,32.37,16.8,2.897,7.796
0,0,8.460438928,133.7744903,4.73492,76413.0,36.62,98.6,1797.4,4.638,0.702
0,0,0.958116585,132.052919,2.3496,2374.1,49.16,6312.99,296.0,4.147,1.365
1,0,5.88836941,136.02799,1.05,119.9,1.21,379.27,8.3,4.39,1.084
0,0,0.555973803,131.96589,1.271,75.3,1.9,20544.64,23.3,3.776,2.117
0,0,1.992098705,132.891052,4.03833,69414.0,45.85,1006.31,1186.0,4.523,0.9
1,0,6.0799457,136.444,2.706,55.1,0.86,348.11,7.3,4.35,1.168
0,0,2.2227289,131.895,2.617,279.1,34.14,93172.12,10.5,2.354,20.848
1,0,1.8134378,132.6703,7.776,97.4,0.69,423.67,19.1,4.618,0.7
0,0,0.542122617,131.98408,1.283,88.3,0.94,5914.13,16.3,4.476,0.998
0,0,0.73975345,131.81739,4.2,481.8,2.09,2580.0,86.2,4.436,0.935
0,0,8.39140024,139.02864,1.193,134.4,1.1,169.89,9.2,4.389,0.935
0,0,352.710091,251.1931,2.901,1658.0,3.75,1.09,9.6,4.513,0.908
0,1,0.532493086,131.90244,2.145,19.9,1.87,135046.96,8.9,3.476,4.032
0,0,1.41435861,132.69838,2.285,56.8,0.74,1458.2,9.5,4.366,0.994
0,0,0.812678859,132.20817,0.841,39.3,0.83,7917.14,7.4,4.349,1.236
0,0,8.4879444,176.92505,3.224,119.3,1.23,208.99,19.5,4.396,1.039
0,0,1.63345402,181.8556,3.817,359.0,24.87,2211.18,7.4,4.372,1.091
1,0,28.64338839,141.22933,1.2246,624.3,5.82,136.32,23.1,4.002,1.767
0,1,6.63449721,134.16545,22.982,919.1,85.25,2067.13,160.1,3.696,2.817
0,0,1.50650136,132.98952,3.1126,66.9,0.8,1403.44,41.9,4.381,0.948
1,0,1.570592397,131.530377,0.623,214.4,1.37,1135.98,29.7,4.431,0.921
0,1,43.142257,132.3007,61.73,283.2,37.88,58.68,30.5,4.069,1.769
1,0,87.487573,154.5163,5.881,528.7,1.87,4.79,8.4,4.567,0.818
1,0,11.9451376,142.3107,6.893,63.3,3.32,755.16,12.4,3.38,4.163
1,0,277.13367,400.4719,9.67,321.2,1.84,2.09,8.7,4.474,0.971
0,1,3.381607,132.92656,7.627,440.6,117.25,314164.85,16.6,1.056,59.437
0,1,0.660655454,131.6909,7.111,566.9,16.81,9210.84,77.7,4.375,1.215
0,1,384.09781,418.6723,12.55,100.1,1.63,2.8,8.7,3.979,1.628
0,1,333.71634048,336.7917544,4.8236,420.2,3.53,4.05,3.1,3.956,1.719
0,1,322.50741,350.3646,20.688,349.5,2.11,1.03,13.7,4.465,0.933
0,1,373.8716,186.6688,16.78,382.7,2.19,1.44,10.3,4.258,1.116
0,1,171.046664,293.02637,2.438,731.0,32.31,110.64,9.8,2.697,12.048
0,0,0.799868354,131.997209,6.613,4928.8,34.7,2581.61,251.4,4.488,0.882
0,1,345.7671,320.3812,15.38,212.7,2.5,3.02,12.3,4.024,1.702
0,1,350.34114,184.81,16.97,1363.8,2.5,0.39,16.4,4.642,0.69
0,1,363.97165,198.9835,5.702,1966.0,40.48,0.68,8.5,4.559,0.841
0,1,395.23753,186.536,18.494,1298.0,3.17,0.61,13.4,4.559,0.841
0,1,385.97241,315.6247,12.167,162.0,1.72,2.65,10.8,4.271,1.316
0,1,89.667675,183.036,3.726,1415.0,78.77,818.91,7.0,2.099,21.291
0,0,2.183517999,132.692938,4.2703,1321.6,4633.66,2169685.72,147.7,0.047,162.725
0,0,9.4022333,134.8876,2.79,316.0,23.61,6719.57,9.8,2.42,13.874
0,0,1.306220168,132.1122056,5.14519,481370.0,83.16,4556.14,2019.4,4.238,1.124
0,0,25.706001174,156.644215,10.969,464960.0,67.11,26.55,2008.1,4.498,0.903
0,0,20.000242814,134.82021,5.0042,13138.0,21.57,73.09,796.5,4.438,1.047
1,0,25.0032023,140.90106,5.498,64.1,1.47,116.27,12.6,4.055,1.685
0,1,0.643703667,131.984908,0.801,172.0,1.48,7305.66,40.3,4.362,1.114
1,0,3.79437277,132.1265,2.289,83.2,1.36,865.53,7.7,4.025,1.507
0,0,7.04716175,132.7504,2.693,150.8,1.1,105.1,9.4,4.592,0.776
0,1,494.165759,472.0427,2.239,1440.0,4.5,1.17,7.4,4.399,1.162
1,0,1.12625975,132.296346,3.62,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,502.25648,162.5842,14.84,153.2,1.03,0.51,8.1,4.46,0.833
0,1,0.609668222,131.934,2.836,287.6,1.35,2491.57,15.7,4.576,0.815
0,0,7.02932339,134.66434,2.853,81.6,0.92,212.66,8.7,4.473,1.022
0,1,19.229478,132.5889,4.68,115.8,1.97,209.42,8.1,4.113,1.712
1,0,1.865114193,133.792344,0.4279,1124.8,0.66,10.1,56.9,5.215,0.148
0,0,2.99540439,132.78128,6.172,223.2,65.37,5493.46,45.6,3.633,3.09
0,0,0.784031658,133.38391,0.7773,352.2,1.55,1995.65,28.2,4.578,0.824
1,0,31.0033072,143.29085,5.253,645.2,2.72,34.03,22.1,4.447,1.071
1,0,19.18109525,141.37097,2.424,865.4,1.72,16.42,17.6,4.673,0.587
1,0,122.11555,228.38,16.07,1104.0,2.96,3.6,12.2,4.418,0.894
0,0,1.213742728,131.74123,3.596,31.7,1.18,10804.6,20.3,3.961,1.987
1,0,225.48805,224.2023,19.46,379.9,1.7,1.2,11.6,4.579,0.782
0,1,366.74866,308.3136,12.446,419.1,2.35,1.48,9.1,4.368,1.087
0,1,0.93374894,131.526,4.637,226.2,0.18,8.36,9.3,5.283,0.116
0,0,0.734548624,132.16826,2.207,58.6,0.84,4454.22,25.1,4.478,1.007
0,1,317.99484,393.0306,7.28,719.0,2.22,0.79,8.4,4.568,0.82
0,1,432.96732,173.2686,10.85,866.0,1.64,0.12,10.0,4.7,0.576
0,1,614.39054,332.5045,9.312,289.1,2.43,1.24,10.2,4.193,1.427
1,0,578.88761,219.2878,18.521,76.8,1.69,2.32,15.1,3.946,1.917
0,1,238.561202,273.2378,11.9,260.2,5.75,24.55,16.4,3.573,3.308
1,0,218.771117,250.92469,3.201,140.1,250.2,3757.91,8.4,0.236,151.184
0,1,334.87402,426.2844,35.42,387.8,47.48,6.52,19.1,3.811,2.348
0,1,370.2402,307.3322,31.46,1272.6,29.24,1.26,20.5,4.481,0.966
0,0,1.6749812,131.79288,2.707,94.0,79.51,1540745.8,8.9,0.76,84.461
0,1,288.678554,143.8403,9.197,242.5,0.96,0.21,10.8,4.667,0.575
0,1,307.94735718,316.0192261,15.0,11296.0,76.66,13.83,16.5,3.08,4.461
0,1,277.25118,400.0395,8.742,1517.4,5.02,2.02,15.3,4.357,1.048
0,0,1.560158562,132.368518,3.4248,240160.0,45.91,530.79,459.9,4.548,0.749
0,0,8.65311903,134.30128,1.273,206.8,0.85,13.95,8.9,4.705,0.55
0,1,2.500560859,131.6761907,7.5902,20.4,0.48,1149.55,4.5,4.422,1.052
0,0,1.288046428,132.00088,3.637,32.3,2.18,17822.99,20.3,3.287,3.871
0,0,3.457078812,131.8058069,5.24058,315520.0,86.12,1560.4,6009.0,4.182,1.482
0,0,0.851678507,131.62317,2.028,67.9,0.85,2698.28,9.1,4.389,1.029
0,1,0.776950288,132.0396,1.288,396.0,1.72,2974.07,25.8,4.546,0.865
0,1,358.96247,295.9933,23.49,670.8,2.37,0.81,12.1,4.527,0.904
0,1,358.96844,295.8289,21.71,807.8,2.7,1.13,13.3,4.496,0.947
1,0,8.4795266,138.1276,6.052,163.3,1.18,132.02,8.0,4.52,0.931
1,0,7.76845639,138.06602,3.689,217.8,1.35,118.09,23.6,4.481,0.917
0,1,2.404556949,131.67616,7.4918,408.7,4.69,3474.41,147.1,4.013,1.775
0,0,0.941603153,132.976171,1.1886,462.1,2.29,1575.78,46.2,4.481,0.837
1,0,7.16520428,132.96921,1.705,433.8,2.31,270.34,17.6,4.417,1.103
0,0,22.32423657,134.44763,3.669,1299.3,4.56,32.87,29.9,4.489,0.912
0,1,375.408923,364.4869,11.438,87.3,4.48,128.15,15.3,3.667,4.528
0,0,2.17812769,132.02922,1.645,61.7,0.78,963.16,10.4,4.494,0.958
1,0,67.176626864,144.1192641,3.1147,1689.9,9.66,0.24,5.9,4.936,0.311
0,1,0.93373895,132.4707,4.156,39.6,0.64,3723.37,10.5,4.459,1.006
0,0,0.93373718,132.4634,2.582,18.9,0.48,4570.22,8.4,4.419,1.087
1,0,0.93420696,131.742569,3.5,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,359.33831,152.5082,18.566,977.9,2.33,0.52,15.8,4.539,0.753
0,1,213.201978,309.9395,15.396,696.9,1.91,0.56,12.9,4.557,0.752
0,1,77.773042,168.8387,2.285,432.6,15.03,196.5,7.7,2.685,7.068
0,1,381.782641,241.1226,4.52,367.6,55.75,5.12,8.6,3.816,2.29
0,1,354.7897,434.394,12.62,81.0,0.47,0.08,9.2,4.742,0.515
0,1,235.544698,191.2774,8.93,299.3,2.13,2.36,9.2,4.244,1.255
0,1,115.28415,219.612,11.39,415.1,2.05,4.63,9.5,4.438,1.0
0,1,293.38641,308.6624,15.23,94.9,1.35,3.43,13.4,4.213,1.34
0,1,677.56282,214.2391,10.53,631.0,2.24,0.31,8.5,4.477,0.872
1,0,66.716453,150.0569,3.855,626.0,2.2,6.18,8.1,4.506,0.859
0,1,371.21205,307.6693,19.95,719.9,2.55,1.07,12.9,4.497,0.94
0,1,190.783023,213.6601,4.069,1385.0,71.66,226.51,9.5,2.394,19.813
0,0,5.270733213,136.180853,2.7822,293640.0,37.93,54.59,553.0,4.601,0.678
0,1,0.755101141,131.8211,3.371,76.7,0.19,50.92,13.4,5.071,0.207
0,1,11.02520205,131.715631,12.8097,429760.0,164.02,663.18,2585.5,3.724,2.3
0,0,5.06318803,133.707285,13.8913,662680.0,302.18,160.52,1602.7,4.531,0.752
1,0,219.20579,327.891,14.5,207.8,2.66,10.18,15.2,4.115,1.785
0,1,58.873429,153.9076,17.487,226470.0,76.18,50.35,106.8,4.192,1.568
1,0,23.266633,132.4386,8.315,49.9,2.66,422.77,11.4,3.456,3.775
0,1,0.687506554,131.85964,1.441,130.3,8.73,120304.4,14.4,2.595,7.906
0,1,472.071079,310.7718,5.759,252.6,2.01,1.22,6.4,4.358,1.253
1,0,57.6896212,139.92753,5.118,1626.6,5.14,16.19,30.2,4.441,1.049
1,0,12.90467523,144.32009,3.28,412.4,1.49,20.91,21.2,4.574,0.722
1,0,24.3344939,147.41892,6.557,323.1,1.74,41.3,18.1,4.487,0.967
1,0,0.984941669,133.31801,1.9724,81.4,1.49,7044.68,22.9,4.046,1.662
1,0,48.4313003,141.45612,4.03,886.4,2.78,5.81,17.3,4.516,0.805
1,0,34.573718512,136.2275493,2.1742,399.0,0.42,0.37,5.7,5.066,0.218
0,0,0.85581563,132.1452541,10.27,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,0.9337491,132.449,3.842,98.1,0.79,1809.26,12.6,4.575,0.808
0,0,0.93374417,132.44559,3.385,31.3,0.64,4835.58,9.9,4.399,1.131
0,0,0.9337465,131.5267,3.629,49.9,0.63,2852.33,11.6,4.528,0.887
0,0,0.93371631,131.5435,4.344,61.3,0.7,2180.39,10.3,4.538,0.883
0,1,260.02265,329.8262,12.009,2060.7,3.13,0.53,25.7,4.684,0.608
0,1,443.66,523.348,7.99,360.7,33.2,2.85,6.3,4.144,1.433
0,1,366.28999,460.2423,10.869,2568.0,68.39,46.47,11.9,2.708,12.868
0,0,72.6549842,170.59195,5.503,389.3,34.52,56.33,22.1,3.926,1.96
1,0,54.753883835,156.2192927,2.0865,442.3,2.21,17.47,0.9,4.442,1.047
0,1,379.42818,358.9906,11.24,403.9,1.89,0.95,11.1,4.487,0.945
0,1,371.90464,308.9957,25.36,519.1,2.88,1.28,14.4,4.446,1.045
0,1,362.85801,152.6104,17.03,151.6,1.9,3.66,10.1,4.165,1.471
0,1,384.558321,160.73276,4.76,1330.0,14.33,5.03,10.1,3.479,3.0
